"userid","ope","con","ext","agr","neu","message"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","is fat and happy :]"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","starting in sept!! =)"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","going to get fatter on a cruise with miss fatty"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","yay background check says I'm not a criminal"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","Congrats Dr. and Mrs. Tran!!"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","i BEAT the system!! speeding ticket is DISMISSED!! WOOT!"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","ty all for your birthday wishes!"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","does anyone need a really really big master bedroom in SD?????"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","My new froggies are so cute....names are *PROPNAME* and *PROPNAME*"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","bAwwwW at work late today....BBAAWWWWW!!"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","y dont you just set your profile to private? Both of you are spoiled girls....so your statements are invalid"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","@_@ turkeyday for me = a bunch of republicans coming together eating a huge feast and Obama bashing....its disgusting!"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","MMM should i get a PS3 to play uncharted 2??? MMMM!!!!"
"1886cffe45f0ee0240eda42e44a01e07","3.5","3.25","4.75","3.5","1.25","successful wedding!!!....Im so pooped and sleeping on the ground doesn't help! lol"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""Those who criticize our generation forget who raised it."""
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""In awe I watched the waxing moon ride across the zenith of the heavens like an ambered chariot towards the ebony void of infinite space wherein the tethered belts of Jupiter and Mars hang forever festooned in their orbital majesty. And as I looked at all"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""I refuse to answer that question on the grounds that I don't know the answer."" ~ *PROPNAME* XD"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""Parents spend the first part of our lives teaching us to walk and talk, and the rest of it telling us to sit down and shut up."" XD"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""Ah, *PROPNAME*. The eyes are open, the mouth moves, but *PROPNAME* has long since departed."" ~ *PROPNAME* XD XD"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""Death and famine stalk the land like two great stalking things."" ~ *PROPNAME*"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","""Arguments are to be avoided; they are always vulgar and often convincing."" ~ Oscar Wilde xD"
"03e6c4eca4269c183fa0e1780f73faba","4.8","4.35","3.2","3.85","3.6","podkanva vseki, koito ima da i prashta snimki ot razlichni meropriyatiya, da go stori v skype vuzmojno nai-skoro... ^^ :P"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","Damn, U.S. beat Spain? We should be proud"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","had a FOG sighting on the street"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","District 9: not perfect but definitely lives up to the hype"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","needs a job"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","*PROPNAME* may have been out of line, but Single Ladies is much better than *PROPNAME*'s crappy song and mediocure video  and at least for once he wasn't complaining about himself not losing"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","Does anyone have Skype? just got it"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","Celebrated the New Year in true Oakland style, hearing automatic gunfire seconds after midnight"
"3cc2cbf4c8c9c9f05590a092a9e9cacb","4.25","4.75","2.75","3.75","3.75","""This is what it's all about, isn't it, listening audience?  A brief seizing brilliance in the immediate air.  A death-rendered flash of perfect equilibrium.""-Don Delillo, Ratner's Star"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Does anyone know how to install Office 2007 in LINUX using WINE ?"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Forgot to take my cell phone to office.. to reach me (for today) send me mssg on Google talk or Facebook"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Had the most random interaction with a stone drunk stranger!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Had an amazingly lazy and uneventful day... Saturday sucks!!!!!!!!!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Is history written or is it made??"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Finally Internet at HOME :D"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","ONLINE finally!!!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Random girl (In a bus) : Are you half chinese?                                                               Me : HUH !!??????!!????"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Migrated to Ubuntu Linux completely."
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Funniest thing happen to Roman Polanski :D LOL"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Listening to Hare Krishna ..just in case :D"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Can anyone forward me an invit to Google wave???"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","First time: Had three shots of of Jack Daniels on the rock and than to the LAB"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","HERE IS A QUICK POLL FOR ALL OF YOU: HOW MANY OF YOU , AT THIS POINT IN YOUR CAREER, HAVE HELD MORE THAN 5 JOBS ?"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Are thoughts and substance interchangable? Can we redirect our thoughts to substantiate anything that would be comparable to our physical surroundings and experiences ?"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Football.. fun fun and fun"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Events of the evening : Random lady at the bus stop : Do you know what ""No. 11"" beer is? Me: Is that a bus No. or a course No. Random lady : My lab mate said it is a good drink and I can et it here at WSU Me (Thinking) : Seriously ... of all the ppl u could have asked...why me??"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Any comments on the simmilarity between SITA in Ranamayan and HELEN of troy?  Ceartive inputs are more than welcome!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Finally have a linux box that runs Office 2007 :)"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Pigly-wigly diet soda !"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Just got to know that my co-worker was going to call cops on me ,cause that person did not know that  I was new to the work place. Fun  huh?"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","EPIPHANY : Two shots of JAMESON'S can do WONDER'S to your experiments beyond your wildest imagination :D"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Simplicity in our lives comes out of deep thinking"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","What happened to the good ol' days when we could fly and and get inebriated by just thinkin' about it !!!!!!!!!!!!!!!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","20-26 NICE!!!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","To those with interest in international politics and policy I recommend : ""THE POST-AMERICAN WORLD"" By *PROPNAME* 3.84"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Our personalities reflect the the environments we have lived in the past, which would also largely determine the ones we might live in."
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Anyone looking for google wave invits ?.. lemme know."
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","LIVE FROM MY NEW KICK ASS 64-BIT PC"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Its CONSIDERABLY COLDER here at PULLMAN , WA, than East Lansing!!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Watched AVATAR and it was  :  1. A sort anti-pollution, green peace statement 2. A light heart warming love story 3. AND WHAT NOT TO DO DO WHEN WE ACTUAL INVADE OTHER PLANETS :D"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","An existence of polemic bad ideas can cause considerable damage to society."
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Finally found "" *PROPNAME* and His Flying Robot "" ... anybody remembers this series"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Watched 9 and. it was fantastic!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Merry Christmas to you ALL!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","East Lansing : -21 C (feels like) Pullman : -14 C (Feels like) Damn you East Lansing.. I shall have my revenge!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Finally got my paper degree . Officially , I have graduated!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Saw 3 idiots.. It was refreshing. Even though it appered to me as more of a commentary on  our education system.  However, it painted a fairly black'n white picture.  But then .. its just entertainment :)"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","East Lansing : -16 C (feels like) Pullman : -10 C (Feels like)"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","""My god its full of stars""...ANYONE?"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Watching a Godzilla movie... I almost forgot how much i missed them!!!!!!!!!!!!!!!"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Heard *PROPNAME* after a long time.  Took me back to my ol' school and undergrad  days"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","Watching K-pax and njoying every momemnt of it"
"b576dc0449e75306c30456902ce0c80b","4.15","4","3.84","3.75","2.6","About to brew my first gallon of beer!"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","(purposefully contradicting *PROPNAME*) AGHH!! The heat! *opens arms in welcoming fashion*. I mean, you all complain when it's cold and rainy, as per usual, and you complain when it's warm. CONSISTENCY, PEOPLE!"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","It�s true what they say; ignorance IS bliss. I envy kids that way, for not having the mental maturity to understand all the problems surrounding them. It�s nice to see that happiness and naivety every once in a while."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","is introspective..."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","CRISIS Next weekend my brother is having a �giant� sleepover with four of his devil spawn minions. 1) Isn�t he a little *old* for that kinda thing? 2) Last time ONE of them came over, I had to listen to Three Days Grace on full blast on my iPod so I could concentrate enough to READ. Yes, you heard me! If anybody who a) isn�t a pervert, and b) doesn�t hate me could offer a place to stay, I would be grateful..."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","is craving a vanilla latte and some new good music 'cause she's bored of just going through her shuffle... something Decemberist-esque? (Ha, that's a mouthful.)"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","Has anyone seen our homework timetables? Fucking A."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","I had pancakes for lunch. I'm gonna die young and fat :'("
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","FUCKING HELL! THE THUNDER IS RIGHT ABOVE THE HOUSE!"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","""Ooooooh, I think I smell a rattttt"""
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","The lighting's really weird out; the sky is dark, but everything else is almost luminescent."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","made lemon cupcakes with pink icing. Ahhh, E. numbers."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","""Halfway around the world Lies the one thing that you want Buried in the ground, hundreds of miles down First thing that arises in your mind while you awake Bending you til you break"""
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","""I'm a road runner honey and you can't keep up with me"" ~Aerosmith :)"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","Got a brilliant new playlist :D I heart it."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","REDRUM."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","wants to bury her head in a hole."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","And it's an ALL-NIGHTER."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","OMG! BROKEBACK MOUNTAIN!!! SQUEE!!!"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","burnt finger again..."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","How do you find out your fucking color group?"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","has burnt her finger. It really hurts, as well."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","I must be pregnant, or something. It's not natural to have hummus cravings..."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","Downloading a new playlist. 1 hour, 40 minutes to go - woopee!"
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","is, decidedly, an eloquent drunk."
"c597771fab7477c2ae7b507d532130b0","4.8","3.75","2.35","4.15","2.1","Ugh I'm hungry. Siren Song - Bat For Lashes. Take Me To The Riot - Stars. Consolers Of The Lonely - The Raconteurs. Running Up That Hill - Placebo."
